date,AFKS,AFLT,ALRS,BSPB,CHMF,GAZP,GMKN,LKOH,MAGN,MGNT,MOEX,MTLR,MTSS,MVID,NLMK,NVTK,PHOR,PIKK,PLZL,ROSN,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,TATN,TATNP,TRNFP,VTBR
2024-09-05,16.221,47.71,48.72,346.0,1236.0,123.76,104.88,6272.0,42.275,4712.5,197.37,114.0,194.3,99.0,139.4,949.2,5081.0,663.3,1199.7,477.15,252.82,252.55,47.87,659.55,22.87,47.07,581.2,574.4,1296.5,87.2
2024-09-06,16.134,48.42,50.15,349.55,1244.0,123.0,107.04,6332.0,42.3,4756.0,198.89,111.77,193.55,100.2,139.88,964.4,5073.0,671.0,1209.95,479.1,254.77,255.0,47.83,661.25,23.375,47.335,588.9,586.7,1301.5,87.3
2024-09-09,17.3,50.31,50.52,361.45,1313.0,125.04,108.1,6520.0,43.43,4910.0,209.4,109.65,198.9,101.2,147.9,994.6,5249.0,706.3,1254.6,493.8,263.31,263.73,49.43,672.0,24.13,49.115,610.5,604.9,1370.0,90.9
2024-09-10,16.67,48.84,50.13,360.42,1254.2,123.44,105.96,6435.0,43.68,4883.0,206.25,110.66,198.95,99.8,146.62,986.0,5120.0,666.3,1248.1,482.35,261.29,261.12,50.04,662.7,23.44,48.33,595.8,593.4,1342.5,88.89
2024-09-11,15.952,47.82,48.51,357.99,1201.2,121.62,103.6,6413.5,42.865,4793.5,204.88,107.45,196.2,96.1,143.44,964.2,4998.0,626.7,1244.6,477.75,258.2,257.95,49.11,662.0,23.19,49.115,590.7,587.9,1315.5,87.2
2024-09-12,15.799,47.65,48.99,360.36,1208.4,118.78,101.5,6448.0,42.355,4725.5,204.56,103.56,195.3,96.7,140.7,956.0,4934.0,637.5,1265.7,488.45,254.93,254.93,50.16,667.9,23.18,50.19,593.4,587.1,1337.5,86.2
2024-09-13,16.54,48.01,49.64,364.1,1233.8,119.91,102.62,6624.5,43.72,4998.0,208.7,108.03,196.0,99.0,147.38,968.6,5041.0,634.7,1283.45,498.0,258.25,257.98,51.27,675.5,24.345,53.1,607.3,601.7,1359.5,87.14
2024-09-16,16.491,49.29,51.36,371.11,1265.0,121.73,106.44,6820.5,44.37,5359.5,215.18,108.54,207.5,101.8,151.82,985.0,5091.0,638.8,1327.3,516.3,263.79,263.5,54.0,688.65,25.05,53.475,621.2,617.9,1393.0,88.62
2024-09-17,16.738,51.78,53.33,375.01,1294.4,123.1,106.82,6803.0,46.19,5694.5,215.55,112.45,209.55,103.9,156.24,993.6,5276.0,636.4,1317.8,517.95,265.99,265.84,54.12,706.0,24.995,53.635,635.4,629.0,1392.5,90.1
2024-09-18,16.25,51.27,51.83,376.42,1272.0,122.18,106.22,6745.5,44.765,5597.5,210.07,109.9,204.9,101.4,151.74,984.8,5239.0,644.0,1304.85,510.25,263.4,262.84,54.21,703.55,24.42,53.85,626.8,621.6,1364.0,87.93
2024-09-19,16.226,52.19,52.19,376.3,1273.8,122.24,111.2,6811.0,44.515,5605.0,211.5,110.5,206.4,105.9,150.0,997.4,5187.0,637.3,1323.5,512.55,264.5,263.78,54.7,704.9,24.565,54.73,624.2,619.7,1375.5,88.53
2024-09-20,16.44,52.83,52.64,383.9,1319.0,122.4,109.42,6897.5,45.51,5919.5,214.14,111.13,204.8,107.4,148.46,1002.0,5140.0,660.4,1351.0,528.15,269.08,268.87,55.94,724.2,24.69,55.63,631.7,628.3,1392.0,89.35
2024-09-23,16.871,55.0,53.89,393.39,1309.6,130.35,110.34,6982.5,45.315,5874.5,218.34,119.53,205.35,115.0,150.04,1001.4,5191.0,647.0,1363.0,526.1,273.17,273.19,57.73,730.5,25.21,55.05,641.1,639.2,1420.0,91.96
2024-09-24,16.743,54.35,55.82,390.14,1302.2,139.71,115.22,6954.5,45.115,5848.0,216.41,120.6,209.6,115.7,147.98,1040.2,5134.0,649.4,1374.75,522.1,272.92,272.52,59.38,717.25,25.1,54.635,642.0,640.3,1418.0,92.65
2024-09-25,16.26,53.84,54.64,386.2,1287.8,135.44,114.02,6867.0,44.755,5763.5,216.64,122.82,206.2,113.5,144.06,1023.8,5248.0,628.5,1344.15,512.4,267.8,267.76,57.92,708.0,24.585,53.68,640.0,637.8,1382.5,90.83
2024-09-26,16.167,53.22,54.64,389.67,1271.0,137.35,115.48,6890.0,44.915,5789.5,213.21,121.23,206.8,110.6,142.48,1015.6,5432.0,634.1,1352.8,512.7,267.88,267.63,58.0,706.45,24.9,54.23,639.5,635.1,1391.5,90.76
2024-09-27,16.427,54.57,55.27,394.85,1288.4,140.5,115.4,6914.5,45.15,5759.0,218.46,123.47,206.7,112.1,144.94,1025.6,5398.0,655.0,1339.75,511.0,268.07,267.97,58.09,708.3,25.01,55.2,644.0,639.3,1388.0,90.57
2024-09-30,16.091,54.05,54.09,379.47,1257.6,138.19,113.04,6874.0,45.015,5667.0,217.26,120.06,206.6,111.6,141.88,1004.2,5349.0,648.2,1318.95,507.4,268.49,268.18,57.75,701.9,24.835,54.66,641.4,639.6,1379.0,89.03
2024-10-01,15.801,54.03,54.44,373.31,1272.0,136.21,110.6,6969.0,44.84,5244.0,215.15,118.9,208.3,109.2,141.8,1007.8,5627.0,639.6,1353.9,509.75,266.29,266.0,58.47,707.55,24.895,55.635,646.6,642.2,1367.5,87.52
2024-10-02,15.359,52.63,53.37,366.59,1247.8,132.12,107.84,6816.5,43.91,5056.0,212.62,114.28,204.8,107.0,138.7,980.2,5500.0,619.9,1341.95,499.95,259.31,259.4,57.19,698.0,25.115,55.0,649.7,648.5,1352.0,86.16
2024-10-03,15.671,52.77,54.29,365.7,1241.8,133.87,106.46,6956.0,44.145,5099.5,211.39,116.13,206.3,108.7,138.28,993.6,5474.0,637.8,1344.8,500.0,264.25,264.28,57.59,700.2,25.735,55.065,649.0,644.1,1354.0,87.23
2024-10-04,15.654,53.18,54.52,366.07,1236.0,133.32,106.96,7009.0,44.085,5076.0,212.12,114.86,207.4,108.4,137.26,999.8,5463.0,631.9,1342.3,501.9,264.09,263.66,57.74,702.7,25.665,54.29,659.1,653.9,1350.0,86.63
2024-10-07,15.461,53.35,54.06,359.0,1221.0,133.5,106.22,7055.0,43.825,5069.5,210.43,113.38,205.55,107.2,135.6,993.6,5498.0,633.3,1335.95,503.5,263.39,263.23,57.57,700.45,26.25,55.28,661.9,660.0,1374.5,86.43
2024-10-08,15.375,53.32,53.7,362.51,1239.0,133.83,106.4,6973.5,43.79,4930.0,212.26,112.74,205.85,106.4,135.86,985.8,5420.0,633.4,1328.85,501.8,262.4,262.37,57.61,704.0,26.07,55.08,622.6,621.1,1385.0,85.85
2024-10-09,15.26,53.95,54.13,355.32,1224.0,132.51,103.82,6883.5,43.425,4889.5,212.34,110.68,206.6,105.9,134.28,976.8,5420.0,636.0,1301.95,495.85,260.86,260.6,56.78,702.0,25.95,55.46,613.2,609.8,1368.0,89.79
2024-10-10,15.104,54.13,53.89,357.45,1228.2,132.69,103.48,6857.0,43.435,4968.0,211.27,106.85,205.95,105.4,134.58,985.6,5404.0,639.3,1302.85,497.75,259.98,260.01,56.84,700.05,26.0,56.02,618.8,615.7,1364.5,86.16
2024-10-11,15.329,54.88,53.0,358.25,1221.0,131.82,101.56,6837.0,43.175,4902.0,206.18,107.99,205.55,105.6,135.78,957.8,5324.0,641.2,1325.95,492.15,256.94,256.88,51.92,697.15,25.8,55.43,614.3,611.2,1362.5,85.61
2024-10-14,15.357,56.43,55.23,365.32,1248.4,131.92,105.5,6931.5,44.415,4923.5,209.05,109.07,206.2,108.9,141.22,969.4,5412.0,651.7,1332.8,496.0,261.28,261.48,51.88,652.1,25.82,55.595,610.6,609.0,1360.5,86.7
2024-10-15,15.584,57.55,55.06,371.49,1242.4,133.97,108.5,6991.0,44.32,5007.0,210.01,111.02,207.45,111.5,140.84,974.2,5475.0,656.0,1350.8,498.4,262.03,261.83,51.85,646.4,26.255,57.265,608.6,607.1,1370.0,86.67
2024-10-16,15.35,56.88,54.97,368.02,1243.2,137.24,106.82,6980.0,44.28,4970.0,209.92,109.13,206.25,109.9,139.52,970.6,5457.0,644.3,1351.3,496.45,259.5,259.72,51.91,647.75,25.985,57.085,603.1,601.2,1363.0,85.82
2024-10-17,15.158,56.25,54.15,362.0,1191.0,136.05,104.2,6931.5,40.655,4882.5,206.41,106.99,204.1,108.9,133.84,958.6,5416.0,636.6,1352.65,486.95,256.57,256.91,51.07,635.65,25.5,56.46,593.0,592.2,1351.5,85.09
2024-10-18,15.175,57.6,52.2,362.84,1192.2,135.67,104.26,6963.0,40.545,4861.0,205.3,109.59,204.45,108.3,130.98,956.6,5408.0,638.2,1364.1,487.8,257.19,257.27,51.75,630.65,25.1,56.53,595.8,594.2,1356.0,84.84
2024-10-21,15.008,57.56,52.3,363.01,1189.8,135.97,106.14,7020.0,40.235,4818.0,204.71,108.75,205.2,108.7,130.16,958.4,5435.0,637.8,1455.45,484.7,258.21,257.97,52.38,629.6,24.995,56.085,595.2,593.5,1351.5,84.71
2024-10-22,14.658,56.96,50.78,356.0,1192.4,136.24,105.82,6950.0,40.12,4814.0,203.47,107.75,200.75,106.9,127.96,960.6,5327.0,615.4,1460.2,479.0,255.42,255.4,51.73,617.85,24.74,55.0,592.9,591.2,1348.0,83.58
2024-10-23,14.08,56.48,50.25,351.09,1172.0,134.76,104.16,6920.0,39.595,4730.0,200.34,103.81,198.35,102.4,126.24,928.8,5297.0,604.1,1450.0,469.0,252.01,251.96,49.46,602.5,24.35,54.975,587.0,586.3,1325.0,82.22
2024-10-24,14.002,57.07,50.01,355.53,1173.8,134.12,105.12,6958.5,39.035,4673.5,201.95,104.59,197.9,102.0,125.9,922.0,5299.0,603.2,1481.5,469.75,252.64,252.24,48.9,614.1,24.055,54.955,586.6,584.4,1334.5,82.64
2024-10-25,13.55,55.8,48.92,349.55,1144.2,133.0,101.34,6750.5,38.35,4504.5,200.11,102.33,193.6,98.7,121.14,903.4,5233.0,584.6,1459.4,456.1,246.35,246.46,47.52,594.8,23.47,55.285,572.4,571.3,1291.0,79.89
2024-10-28,12.973,53.92,47.34,344.21,1102.8,124.87,96.1,6733.5,36.62,4376.0,194.9,97.6,188.9,95.9,117.22,868.4,5000.0,573.2,1436.5,434.75,242.56,242.43,45.22,570.6,22.805,54.16,542.4,541.8,1250.5,76.2
2024-10-29,13.038,56.11,47.81,342.48,1126.4,125.97,99.74,6837.0,37.015,4404.0,194.88,101.12,186.6,98.6,121.28,865.4,5023.0,569.1,1453.8,442.35,242.66,242.68,46.95,576.05,22.935,55.295,547.2,546.0,1273.0,77.45
2024-10-30,12.465,53.42,47.2,336.65,1107.0,123.8,97.54,6792.0,36.195,4408.0,191.8,97.89,185.1,93.0,117.68,862.0,4974.0,522.3,1479.95,439.05,241.45,241.18,45.96,568.75,22.735,54.72,538.3,537.9,1252.0,76.19
2024-10-31,12.569,54.22,47.24,335.18,1085.6,123.44,99.0,6794.5,35.66,4486.0,187.66,98.2,182.35,93.5,118.08,843.8,4915.0,492.9,1471.55,434.1,237.9,238.12,45.4,559.6,22.575,55.03,536.0,535.6,1242.5,75.25
2024-11-01,12.024,54.97,48.62,334.4,1103.2,125.6,99.16,6844.5,36.045,4529.5,187.18,100.56,185.45,96.7,120.2,854.6,4973.0,496.5,1516.4,444.35,238.03,237.8,46.19,549.4,23.14,55.265,536.0,535.1,1264.5,76.62
2024-11-05,12.516,55.33,48.54,338.0,1127.8,128.77,104.2,6873.0,36.535,4529.5,191.24,102.13,186.45,94.7,125.8,867.2,5122.0,498.2,1523.2,460.5,239.23,239.33,44.42,550.3,23.96,55.945,548.4,548.1,1274.5,77.38
2024-11-06,12.945,56.93,50.84,338.5,1158.6,131.92,105.9,6996.5,37.48,4625.5,196.21,103.24,189.45,96.2,127.48,895.2,5209.0,483.4,1471.85,466.85,243.6,244.09,44.54,553.55,24.53,56.195,567.6,568.0,1312.5,78.32
2024-11-07,13.597,59.02,52.0,341.05,1174.0,135.52,109.42,7132.0,37.905,4776.5,203.25,103.73,191.85,99.3,130.48,923.2,5275.0,489.8,1485.0,475.5,250.93,250.59,44.54,566.8,24.885,56.735,578.0,577.3,1335.5,79.1
2024-11-08,14.481,60.73,52.92,351.82,1209.8,135.9,111.58,7172.0,38.325,4856.5,210.5,105.15,198.25,101.3,130.82,944.8,5560.0,510.2,1474.6,481.5,255.98,256.2,44.44,577.1,25.335,57.235,595.5,593.4,1348.0,80.2
2024-11-11,14.558,62.03,53.06,354.39,1272.4,138.12,112.64,7022.5,38.83,4917.0,216.82,108.57,203.75,103.9,135.24,944.6,5475.0,514.4,1425.8,490.6,260.73,261.27,44.97,583.3,25.27,56.4,592.0,592.5,1364.0,81.58
2024-11-12,14.043,61.03,51.9,342.3,1228.0,135.16,113.5,6990.0,37.41,4802.5,210.89,105.24,197.6,101.7,130.98,927.8,5446.0,527.4,1437.0,482.05,255.77,255.55,45.11,577.6,25.095,55.76,592.5,592.8,1358.0,80.68
2024-11-13,14.179,61.16,51.24,346.9,1211.0,132.6,112.98,6925.0,37.81,4840.0,206.75,103.05,198.35,100.4,130.2,902.4,5317.0,504.9,1415.25,480.35,254.7,254.79,45.39,566.2,25.415,55.43,583.2,581.9,1340.0,79.41
2024-11-14,14.11,61.53,51.34,349.58,1202.0,131.61,111.68,6932.5,37.39,4789.5,207.0,103.43,195.8,99.1,130.66,893.8,5438.0,493.9,1414.35,473.3,249.52,249.67,45.21,560.9,25.705,56.55,569.9,568.5,1329.5,79.19
2024-11-15,14.562,63.86,53.22,353.97,1235.0,133.37,115.16,7021.0,37.985,4822.5,209.18,105.18,198.15,99.8,134.06,917.8,5433.0,491.0,1436.55,480.1,253.43,252.84,45.49,571.05,25.84,57.015,576.1,575.4,1343.5,80.59
2024-11-18,14.301,62.08,52.4,347.8,1199.8,129.12,114.46,6955.5,37.25,4685.0,205.35,102.97,196.1,98.8,130.54,898.8,5542.0,492.1,1457.1,471.95,248.72,248.59,44.69,558.4,25.405,57.195,562.4,561.4,1222.5,78.95
2024-11-19,13.794,59.95,50.88,337.43,1152.2,125.49,111.0,6842.0,35.71,4491.5,199.08,98.39,186.5,98.5,126.26,875.0,5334.0,484.3,1441.8,459.7,240.59,240.9,42.51,548.2,24.415,58.7,545.2,544.9,1166.5,77.06
2024-11-20,13.306,58.15,49.88,330.65,1120.0,121.89,108.28,6798.5,34.52,4424.0,197.45,96.22,183.5,96.6,122.88,847.8,5378.0,479.3,1440.9,449.25,237.05,237.01,41.05,535.05,23.72,58.15,536.9,536.9,1144.0,75.64
2024-11-21,13.45,59.7,49.74,334.26,1117.8,124.1,109.32,6938.5,33.43,4582.5,198.48,95.5,180.05,92.9,123.32,864.8,5497.0,477.9,1442.1,458.95,240.47,240.72,41.24,539.3,24.42,57.98,543.5,542.9,1092.0,76.3
2024-11-22,13.158,58.82,49.55,326.45,1130.4,119.47,108.52,6940.0,33.135,4494.0,199.01,94.09,176.7,87.9,122.68,822.8,5383.0,469.0,1476.2,459.9,236.0,236.2,41.09,531.8,23.78,58.0,541.9,540.8,1072.0,74.05
2024-11-25,12.506,57.55,47.21,314.63,1101.4,117.44,103.94,6886.5,31.95,4330.0,190.28,88.97,171.1,85.0,119.16,822.8,5356.0,445.9,1451.3,453.65,227.81,228.28,39.21,521.05,23.095,58.78,515.3,515.9,1054.0,70.11
2024-11-26,12.125,56.6,46.03,304.11,1072.0,114.5,104.08,6869.5,32.01,4150.0,188.39,78.13,169.9,82.2,118.88,807.8,5235.0,407.4,1418.0,450.8,223.16,223.27,36.75,527.0,22.69,58.23,506.0,506.1,1031.0,68.23
2024-11-27,12.342,56.79,49.07,315.02,1096.8,119.41,110.96,6896.5,32.35,4213.0,187.45,81.32,175.4,85.9,123.88,828.0,5425.0,400.0,1430.75,474.15,226.3,226.79,38.44,541.35,23.86,59.18,519.0,518.2,1042.5,70.02
2024-11-28,12.238,54.88,50.24,314.5,1095.8,120.29,110.08,6905.5,33.575,4263.5,183.88,84.56,177.55,84.5,124.0,816.6,5541.0,394.8,1420.35,474.85,228.56,228.46,36.98,542.15,23.81,58.87,534.3,534.0,1040.0,69.28
2024-11-29,12.597,52.15,49.54,318.31,1123.2,124.29,112.96,6860.5,32.98,4529.5,184.88,85.45,181.65,86.7,124.56,835.6,5584.0,419.4,1412.45,478.0,236.49,236.23,37.12,556.2,23.965,57.165,544.9,542.7,1016.0,69.5
2024-12-02,12.522,50.51,48.86,325.11,1142.8,123.9,114.1,6810.0,33.53,4629.0,191.76,84.82,177.75,85.9,124.68,846.2,5846.0,410.3,1443.0,489.3,235.17,235.3,37.56,564.5,24.445,57.92,548.5,548.2,1002.5,69.27
2024-12-03,12.073,48.52,47.5,310.14,1100.0,121.48,110.4,6771.0,31.905,4559.5,183.72,79.87,171.85,83.4,121.28,824.0,5769.0,396.9,1451.25,490.5,230.8,230.89,36.54,562.6,23.615,56.69,538.5,536.2,966.0,67.28
2024-12-04,11.76,48.52,46.5,304.89,1058.0,115.3,104.2,6720.5,31.345,4446.0,179.9,78.14,166.15,79.3,118.7,800.0,5541.0,382.2,1426.0,473.1,224.55,225.18,35.6,539.5,22.81,56.45,521.6,520.6,919.5,65.38
2024-12-05,12.223,50.15,48.07,318.22,1081.6,116.63,108.16,6841.0,32.3,4478.0,181.18,82.17,171.05,82.0,120.62,830.4,5689.0,394.0,1431.9,488.2,233.48,233.93,36.62,553.9,23.275,56.03,547.5,547.3,942.5,66.95
2024-12-06,12.309,50.86,49.46,321.8,1097.4,114.99,107.8,6860.0,32.43,4576.0,178.2,83.0,174.1,83.1,120.8,833.2,5619.0,396.3,1432.3,485.3,237.84,237.68,36.68,559.25,23.27,54.625,558.9,557.6,964.0,67.52
2024-12-09,12.3,51.18,49.45,318.97,1125.8,117.06,106.86,6973.0,32.7,4597.5,183.89,83.0,174.2,84.8,123.4,829.2,5602.0,397.1,1479.9,491.05,237.29,237.5,37.35,567.15,23.74,55.95,566.2,565.5,979.5,68.1
2024-12-10,11.99,49.8,47.62,313.32,1098.8,114.7,103.6,6894.0,32.215,4521.5,179.08,81.05,170.25,81.9,119.38,811.6,5435.0,386.0,1477.7,484.6,230.82,230.98,37.33,557.45,23.04,55.5,564.9,560.5,952.5,66.94
2024-12-11,12.149,49.97,48.46,313.91,1103.2,115.16,104.1,6895.5,32.195,4529.0,180.3,81.81,169.65,82.4,120.0,810.0,5529.0,387.7,1504.4,488.75,234.19,234.0,38.28,564.95,23.085,56.51,574.1,568.0,953.5,67.81
2024-12-12,11.93,48.54,47.73,306.52,1083.0,113.1,100.3,6862.5,31.1,4443.0,175.71,80.13,168.65,80.4,116.04,791.2,5477.0,378.0,1477.0,485.45,229.02,229.05,37.05,548.6,22.665,55.86,557.8,553.2,927.0,66.57
2024-12-13,12.01,48.28,46.79,308.44,1091.2,112.86,99.9,6800.0,31.09,4411.0,176.01,79.79,170.8,79.1,117.02,790.2,5635.0,377.6,1369.25,483.65,228.7,228.83,36.8,552.4,22.665,55.66,571.6,562.7,926.0,66.38
2024-12-16,11.72,47.7,45.6,296.21,1054.4,108.71,95.9,6779.5,29.575,4308.5,171.64,77.72,164.95,76.0,115.04,767.2,5571.0,361.5,1307.4,477.4,225.53,225.9,35.4,537.2,22.185,54.835,550.0,543.9,895.5,64.25
2024-12-17,11.777,47.67,45.94,303.62,1016.4,107.26,94.98,6290.5,29.9,4340.0,172.0,78.44,163.9,76.7,114.9,771.6,5661.0,356.3,1362.0,480.65,226.5,226.56,35.95,541.5,21.95,55.085,556.2,553.7,901.0,64.21
2024-12-18,12.064,49.3,46.37,315.2,1033.8,108.05,95.66,6375.0,30.135,4432.5,175.47,80.98,166.7,78.3,116.94,784.8,5751.0,365.8,1382.0,487.7,230.15,230.19,36.21,544.9,22.4,55.755,569.3,564.8,923.0,65.23
2024-12-19,12.194,50.12,46.87,315.72,1043.6,107.16,95.7,6294.0,30.81,4415.5,179.2,79.27,171.25,77.1,120.02,814.4,5847.0,371.8,1333.6,506.15,229.0,229.84,36.4,542.4,22.495,55.46,563.9,563.4,922.0,65.95
2024-12-20,13.73,54.95,50.88,339.13,1163.0,115.24,105.08,6725.0,34.565,4921.5,188.5,91.77,195.2,88.9,136.18,894.0,5814.0,439.0,1360.0,559.6,257.6,258.19,39.58,574.1,24.04,57.995,599.9,601.3,995.5,72.88
2024-12-23,14.338,56.09,52.3,335.82,1148.2,119.75,105.0,6919.0,34.625,4984.0,189.67,92.84,193.6,92.8,134.1,944.0,6297.0,471.3,1392.95,569.9,264.9,264.66,41.54,600.0,24.125,57.72,636.0,633.2,1042.0,74.19
2024-12-24,13.744,53.62,52.98,331.55,1135.8,121.7,104.96,6833.0,33.965,4945.5,186.09,89.96,194.8,89.6,133.68,915.4,6391.0,444.1,1371.9,572.7,264.34,263.74,40.27,617.55,23.64,56.89,625.3,624.6,1054.0,73.89
2024-12-25,14.155,54.86,52.96,336.95,1161.8,128.11,108.0,6987.5,34.695,5027.5,196.61,92.7,196.45,90.3,135.3,929.4,6368.0,454.0,1397.35,581.95,271.69,270.32,40.83,624.5,23.655,57.885,629.2,628.5,1125.0,76.53
2024-12-26,14.087,55.04,54.0,338.53,1174.4,126.89,109.66,7003.0,34.755,5174.0,194.08,90.46,196.0,90.6,133.78,949.8,6260.0,446.9,1400.1,579.1,269.56,269.25,40.23,617.6,24.0,58.515,630.9,630.5,1126.5,75.74
2024-12-27,14.278,55.65,54.69,347.33,1186.2,127.79,111.04,6990.5,35.065,5210.0,192.45,94.04,196.0,89.1,134.86,949.2,6415.0,457.2,1413.9,591.0,271.2,272.01,40.28,621.0,23.87,59.3,635.8,633.0,1151.0,76.49
2024-12-30,15.594,59.06,57.86,369.2,1337.4,133.12,115.5,7235.0,39.195,5092.0,199.22,108.29,210.65,94.0,147.78,996.0,6386.0,507.8,1398.1,606.05,279.43,279.59,41.65,657.7,24.98,60.49,688.9,680.3,1230.5,80.03
2025-01-03,15.125,58.13,56.05,361.19,1288.6,128.66,112.68,7122.0,38.14,5016.5,194.83,104.83,205.3,90.0,144.54,963.8,6305.0,505.9,1409.5,596.1,272.25,272.1,41.67,631.9,24.545,60.715,668.7,658.3,1196.5,77.78
2025-01-06,15.027,58.99,55.19,364.0,1296.6,128.34,113.42,7088.0,38.335,4942.5,195.0,104.0,204.45,89.1,146.02,965.0,6307.0,485.0,1407.0,588.45,274.37,274.28,41.88,624.1,24.565,60.16,666.2,656.3,1194.0,77.97
2025-01-08,15.019,59.65,56.55,373.99,1283.0,129.45,114.0,7089.0,38.275,4787.5,197.7,106.53,207.9,90.6,146.8,976.6,6333.0,485.3,1441.0,593.45,277.0,276.99,42.78,620.9,24.83,59.83,654.7,645.5,1203.0,78.64
2025-01-09,14.573,58.43,54.66,360.91,1228.0,124.01,111.8,6947.5,37.84,4836.0,191.72,101.89,203.55,88.8,142.46,930.8,6497.0,474.5,1453.3,574.8,271.8,271.9,40.92,593.75,23.865,58.285,633.9,624.3,1136.0,76.04
2025-01-10,15.036,60.99,57.0,370.25,1292.2,126.6,116.26,7022.5,38.885,4882.5,197.39,104.65,212.6,92.5,149.34,969.0,6580.0,493.8,1488.6,562.95,278.77,278.54,41.57,602.8,23.4,57.2,653.5,644.2,1172.0,79.28
2025-01-13,14.848,60.5,58.03,367.84,1277.4,131.47,118.38,7010.5,38.36,4660.0,200.54,104.65,210.9,92.2,148.24,1007.4,6503.0,483.6,1490.3,545.5,279.8,279.79,41.47,584.1,23.475,57.495,667.9,652.6,1170.5,79.36
2025-01-14,15.014,61.56,58.0,368.62,1281.6,132.99,119.98,7115.5,38.725,4718.0,206.38,105.38,216.3,92.6,148.58,1009.0,6656.0,496.0,1491.4,540.35,279.85,279.83,41.74,595.9,23.5,57.775,667.9,650.0,1155.5,81.27
2025-01-15,15.4,62.25,58.08,369.98,1282.6,136.36,119.46,7178.5,38.435,4754.5,207.09,109.38,219.1,96.0,149.6,1007.8,6698.0,528.2,1508.4,547.6,282.77,282.32,42.23,607.0,23.945,58.275,670.6,652.4,1166.5,82.5
2025-01-16,15.233,61.36,58.5,366.01,1285.0,135.33,119.12,7208.0,37.82,4716.5,206.68,111.89,219.0,103.1,149.06,990.2,6715.0,558.1,1520.75,546.4,281.8,281.95,43.27,611.95,25.045,57.835,677.1,658.4,1183.5,84.56
2025-01-17,15.278,61.8,58.26,364.92,1326.8,138.76,124.88,7342.0,38.045,4741.5,207.4,112.6,221.75,105.0,153.62,1006.0,6751.0,645.6,1516.35,554.9,283.53,283.02,43.31,611.6,25.185,57.645,673.6,659.2,1197.0,87.0
2025-01-20,14.541,61.45,56.11,367.98,1295.4,137.1,123.4,7194.0,37.42,4643.0,205.13,109.45,223.6,101.8,150.5,974.4,6684.0,628.7,1497.1,537.7,278.19,278.22,42.65,605.95,25.995,57.595,676.0,657.5,1166.0,86.17
2025-01-21,14.8,61.5,56.51,375.1,1290.0,138.01,124.56,7239.5,37.425,4708.0,206.46,112.45,224.3,102.1,149.42,998.8,6736.0,660.8,1580.0,542.1,281.85,281.36,44.19,613.9,27.075,57.85,681.0,662.5,1168.5,87.69
2025-01-22,14.55,60.37,55.92,377.01,1252.0,136.83,123.74,7215.0,36.5,4694.5,206.48,113.1,223.3,102.0,146.4,1017.6,6891.0,652.9,1601.0,540.0,280.36,280.19,44.07,621.0,28.13,58.63,681.5,663.4,1167.0,86.01
2025-01-23,14.952,60.89,55.0,379.45,1258.6,137.84,124.96,7215.0,36.165,4710.0,206.34,115.25,222.0,104.6,145.28,1024.2,7029.0,695.5,1646.55,539.1,280.49,280.04,43.98,619.7,28.4,58.57,686.4,668.4,1179.5,87.8
2025-01-24,14.717,61.86,54.83,381.13,1243.4,138.43,124.14,7199.5,36.16,4664.5,211.25,116.19,225.35,104.7,147.16,1029.8,7100.0,726.4,1708.0,535.85,280.74,280.63,44.48,615.25,28.505,58.44,682.6,666.3,1166.0,87.54
2025-01-27,14.287,60.15,54.96,371.74,1225.4,134.26,119.46,7065.5,35.535,4582.5,206.73,111.29,220.0,109.6,141.36,1003.4,6922.0,697.9,1690.2,516.35,275.23,274.68,43.16,603.2,27.28,57.635,667.5,656.3,1152.0,83.72
2025-01-28,14.58,61.11,55.49,376.57,1259.2,137.54,121.2,7160.0,36.3,4671.0,208.27,114.4,221.75,107.7,145.18,1022.4,6927.0,722.2,1720.55,534.85,278.35,278.17,43.24,622.25,28.095,58.845,677.8,664.9,1171.0,84.66
2025-01-29,15.013,62.19,55.21,375.07,1252.6,137.05,121.78,7192.0,36.025,4674.5,205.13,112.83,226.35,104.7,144.6,1046.0,7077.0,705.3,1701.7,535.6,280.36,280.22,42.83,616.35,27.72,58.295,679.0,664.0,1157.0,83.95
2025-01-30,14.917,64.43,57.07,375.2,1279.6,140.47,122.76,7166.0,36.075,4710.0,204.85,113.93,231.7,104.5,149.1,1085.6,7090.0,699.4,1725.0,534.85,281.97,281.53,43.07,629.65,27.895,58.92,690.7,671.9,1163.0,83.85
2025-01-31,14.475,63.86,56.86,373.4,1211.8,140.84,121.18,7171.0,35.09,4665.5,205.01,112.59,228.0,104.0,146.0,1082.0,7038.0,694.1,1717.0,526.8,280.73,280.4,42.59,618.0,27.725,58.425,683.9,667.0,1156.0,83.89
2025-02-03,14.18,63.96,56.11,373.33,1192.4,139.63,118.3,7170.0,34.265,4625.5,204.27,108.27,228.9,102.05,140.1,1070.2,7019.0,678.7,1735.95,519.2,279.55,279.25,41.79,615.0,27.955,57.9,685.5,667.7,1151.6,81.96
2025-02-04,13.744,62.66,54.51,371.5,1175.0,136.84,117.16,7093.5,34.04,4591.0,200.08,103.89,228.45,101.0,138.78,1062.2,7199.0,672.0,1767.8,518.95,277.4,277.3,45.19,608.9,27.7,58.145,686.7,667.4,1119.2,80.35
